  0%|          | 0/5000 [00:00<?, ?it/s][WARNING|logging.py:328] 2025-08-29 08:01:35,710 >> `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 0.3115, 'grad_norm': 1.8098933696746826, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1323, 'grad_norm': 1.0644774436950684, 'learning_rate': 1.0215751887807228e-06, 'epoch': 0.81}
{'loss': 0.1248, 'grad_norm': 1.078508734703064, 'learning_rate': 1.0194618292968972e-06, 'epoch': 0.81}
{'loss': 0.1724, 'grad_norm': 3.209199905395508, 'learning_rate': 1.0173504098790188e-06, 'epoch': 0.82}
{'loss': 0.1203, 'grad_norm': 0.8603698015213013, 'learning_rate': 1.0152409315561696e-06, 'epoch': 0.82}
{'loss': 0.1489, 'grad_norm': 1.4307419061660767, 'learning_rate': 1.0131333953564825e-06, 'epoch': 0.82}
{'loss': 0.1401, 'grad_norm': 1.1541370153427124, 'learning_rate': 1.0110278023071445e-06, 'epoch': 0.82}
{'loss': 0.1404, 'grad_norm': 1.7160005569458008, 'learning_rate': 1.0089241534343986e-06, 'epoch': 0.82}
{'loss': 0.1393, 'grad_norm': 0.9776055812835693, 'learning_rate': 1.006822449763537e-06, 'epoch': 0.82}
{'loss': 0.1255, 'grad_norm': 1.3029423952102661, 'learning_rate': 1.0047226923189024e-06, 'epoch': 0.82}
{'loss': 0.1286, 'grad_norm': 1.1007969379425049, 'learning_rate': 1.0026248821238915e-06, 'epoch': 0.82}
{'loss': 0.1322, 'grad_norm': 1.167051076889038, 'learning_rate': 1.0005290202009533e-06, 'epoch': 0.82}
{'loss': 0.155, 'grad_norm': 2.791233539581299, 'learning_rate': 9.984351075715848e-07, 'epoch': 0.82}
{'loss': 0.1426, 'grad_norm': 1.374373197555542, 'learning_rate': 9.963431452563331e-07, 'epoch': 0.82}
{'loss': 0.1296, 'grad_norm': 1.0076096057891846, 'learning_rate': 9.942531342747953e-07, 'epoch': 0.82}
{'loss': 0.1799, 'grad_norm': 3.2948317527770996, 'learning_rate': 9.921650756456164e-07, 'epoch': 0.82}
{'loss': 0.1393, 'grad_norm': 1.0850694179534912, 'learning_rate': 9.900789703864933e-07, 'epoch': 0.82}
{'loss': 0.1366, 'grad_norm': 1.0068320035934448, 'learning_rate': 9.879948195141681e-07, 'epoch': 0.82}
{'loss': 0.1312, 'grad_norm': 1.0167481899261475, 'learning_rate': 9.859126240444284e-07, 'epoch': 0.82}
{'loss': 0.1253, 'grad_norm': 1.114840030670166, 'learning_rate': 9.838323849921123e-07, 'epoch': 0.82}
{'loss': 0.1293, 'grad_norm': 1.9813497066497803, 'learning_rate': 9.81754103371101e-07, 'epoch': 0.82}
{'loss': 0.1266, 'grad_norm': 0.8111560940742493, 'learning_rate': 9.79677780194327e-07, 'epoch': 0.82}
{'loss': 0.1272, 'grad_norm': 1.5005743503570557, 'learning_rate': 9.77603416473763e-07, 'epoch': 0.82}
{'loss': 0.1482, 'grad_norm': 1.651523470878601, 'learning_rate': 9.7553101322043e-07, 'epoch': 0.82}
{'loss': 0.1287, 'grad_norm': 1.2036070823669434, 'learning_rate': 9.734605714443906e-07, 'epoch': 0.82}
{'loss': 0.1194, 'grad_norm': 1.0318738222122192, 'learning_rate': 9.713920921547532e-07, 'epoch': 0.82}
{'loss': 0.1287, 'grad_norm': 1.24936044216156, 'learning_rate': 9.69325576359672e-07, 'epoch': 0.82}
{'loss': 0.1348, 'grad_norm': 1.3353720903396606, 'learning_rate': 9.67261025066339e-07, 'epoch': 0.82}
{'loss': 0.1459, 'grad_norm': 1.7029160261154175, 'learning_rate': 9.651984392809916e-07, 'epoch': 0.82}
{'loss': 0.1357, 'grad_norm': 1.0291815996170044, 'learning_rate': 9.631378200089082e-07, 'epoch': 0.82}
{'loss': 0.1254, 'grad_norm': 1.3368399143218994, 'learning_rate': 9.610791682544123e-07, 'epoch': 0.82}
{'loss': 0.1262, 'grad_norm': 1.118465781211853, 'learning_rate': 9.590224850208645e-07, 'epoch': 0.82}
{'loss': 0.1276, 'grad_norm': 1.0413304567337036, 'learning_rate': 9.569677713106673e-07, 'epoch': 0.82}
{'loss': 0.1308, 'grad_norm': 1.088075041770935, 'learning_rate': 9.549150281252633e-07, 'epoch': 0.82}
{'loss': 0.1373, 'grad_norm': 1.6373980045318604, 'learning_rate': 9.528642564651341e-07, 'epoch': 0.82}
{'loss': 0.1418, 'grad_norm': 0.9536963105201721, 'learning_rate': 9.508154573298012e-07, 'epoch': 0.82}
{'loss': 0.1258, 'grad_norm': 0.8883653879165649, 'learning_rate': 9.487686317178241e-07, 'epoch': 0.82}
{'loss': 0.1463, 'grad_norm': 1.232201099395752, 'learning_rate': 9.467237806268009e-07, 'epoch': 0.82}
{'loss': 0.1254, 'grad_norm': 1.1129556894302368, 'learning_rate': 9.446809050533679e-07, 'epoch': 0.82}
{'loss': 0.1259, 'grad_norm': 0.8446958065032959, 'learning_rate': 9.426400059931956e-07, 'epoch': 0.82}
{'loss': 0.215, 'grad_norm': 2.60794997215271, 'learning_rate': 9.406010844409957e-07, 'epoch': 0.82}
{'loss': 0.1327, 'grad_norm': 0.9210646748542786, 'learning_rate': 9.385641413905139e-07, 'epoch': 0.82}
{'loss': 0.143, 'grad_norm': 2.769835948944092, 'learning_rate': 9.365291778345303e-07, 'epoch': 0.82}
{'loss': 0.1337, 'grad_norm': 1.0872102975845337, 'learning_rate': 9.344961947648624e-07, 'epoch': 0.82}
{'loss': 0.1358, 'grad_norm': 1.2375587224960327, 'learning_rate': 9.3246519317236e-07, 'epoch': 0.82}
{'loss': 0.1312, 'grad_norm': 0.8878901600837708, 'learning_rate': 9.304361740469103e-07, 'epoch': 0.82}
{'loss': 0.1408, 'grad_norm': 1.8340175151824951, 'learning_rate': 9.284091383774313e-07, 'epoch': 0.82}
{'loss': 0.1276, 'grad_norm': 1.163551688194275, 'learning_rate': 9.263840871518759e-07, 'epoch': 0.82}
{'loss': 0.1188, 'grad_norm': 0.7083526253700256, 'learning_rate': 9.243610213572285e-07, 'epoch': 0.82}
{'loss': 0.1452, 'grad_norm': 2.235121488571167, 'learning_rate': 9.223399419795093e-07, 'epoch': 0.82}
{'loss': 0.145, 'grad_norm': 1.0233263969421387, 'learning_rate': 9.203208500037664e-07, 'epoch': 0.82}
{'loss': 0.1457, 'grad_norm': 2.0954365730285645, 'learning_rate': 9.183037464140804e-07, 'epoch': 0.82}
{'loss': 0.1352, 'grad_norm': 1.6570032835006714, 'learning_rate': 9.162886321935632e-07, 'epoch': 0.82}
{'loss': 0.1554, 'grad_norm': 2.6714370250701904, 'learning_rate': 9.142755083243577e-07, 'epoch': 0.83}
{'loss': 0.1332, 'grad_norm': 1.084655523300171, 'learning_rate': 9.122643757876354e-07, 'epoch': 0.83}
{'loss': 0.1238, 'grad_norm': 1.7133146524429321, 'learning_rate': 9.10255235563598e-07, 'epoch': 0.83}
{'loss': 0.1285, 'grad_norm': 1.3183244466781616, 'learning_rate': 9.08248088631476e-07, 'epoch': 0.83}
{'loss': 0.128, 'grad_norm': 1.1253399848937988, 'learning_rate': 9.06242935969528e-07, 'epoch': 0.83}
{'loss': 0.1368, 'grad_norm': 1.569022297859192, 'learning_rate': 9.042397785550405e-07, 'epoch': 0.83}
{'loss': 0.1347, 'grad_norm': 1.0928887128829956, 'learning_rate': 9.022386173643305e-07, 'epoch': 0.83}
{'loss': 0.1344, 'grad_norm': 1.253792643547058, 'learning_rate': 9.002394533727382e-07, 'epoch': 0.83}
{'loss': 0.1984, 'grad_norm': 5.469244480133057, 'learning_rate': 8.982422875546332e-07, 'epoch': 0.83}
{'loss': 0.1562, 'grad_norm': 2.4393069744110107, 'learning_rate': 8.962471208834056e-07, 'epoch': 0.83}
{'loss': 0.1345, 'grad_norm': 1.7129287719726562, 'learning_rate': 8.942539543314799e-07, 'epoch': 0.83}
{'loss': 0.128, 'grad_norm': 0.9900734424591064, 'learning_rate': 8.922627888703e-07, 'epoch': 0.83}
{'loss': 0.1189, 'grad_norm': 0.9558834433555603, 'learning_rate': 8.902736254703347e-07, 'epoch': 0.83}
{'loss': 0.1418, 'grad_norm': 1.2342844009399414, 'learning_rate': 8.882864651010798e-07, 'epoch': 0.83}
{'loss': 0.1196, 'grad_norm': 1.0741688013076782, 'learning_rate': 8.863013087310502e-07, 'epoch': 0.83}
{'loss': 0.1441, 'grad_norm': 1.5096579790115356, 'learning_rate': 8.843181573277904e-07, 'epoch': 0.83}
{'loss': 0.1269, 'grad_norm': 0.9864358305931091, 'learning_rate': 8.823370118578628e-07, 'epoch': 0.83}
{'loss': 0.1622, 'grad_norm': 1.4902870655059814, 'learning_rate': 8.803578732868545e-07, 'epoch': 0.83}
{'loss': 0.1365, 'grad_norm': 1.0714341402053833, 'learning_rate': 8.783807425793722e-07, 'epoch': 0.83}
{'loss': 0.1258, 'grad_norm': 1.0003472566604614, 'learning_rate': 8.764056206990446e-07, 'epoch': 0.83}
{'loss': 0.1287, 'grad_norm': 1.104308009147644, 'learning_rate': 8.744325086085248e-07, 'epoch': 0.83}
{'loss': 0.1441, 'grad_norm': 1.2317914962768555, 'learning_rate': 8.72461407269482e-07, 'epoch': 0.83}
{'loss': 0.1259, 'grad_norm': 0.9608336091041565, 'learning_rate': 8.704923176426072e-07, 'epoch': 0.83}
{'loss': 0.1446, 'grad_norm': 1.8064595460891724, 'learning_rate': 8.685252406876116e-07, 'epoch': 0.83}
{'loss': 0.1912, 'grad_norm': 4.328742980957031, 'learning_rate': 8.665601773632226e-07, 'epoch': 0.83}
{'loss': 0.1362, 'grad_norm': 1.1455239057540894, 'learning_rate': 8.645971286271903e-07, 'epoch': 0.83}
{'loss': 0.1674, 'grad_norm': 3.009145736694336, 'learning_rate': 8.626360954362817e-07, 'epoch': 0.83}
{'loss': 0.1448, 'grad_norm': 2.839759111404419, 'learning_rate': 8.606770787462776e-07, 'epoch': 0.83}
{'loss': 0.1294, 'grad_norm': 1.074774146080017, 'learning_rate': 8.587200795119793e-07, 'epoch': 0.83}
{'loss': 0.1396, 'grad_norm': 1.4070408344268799, 'learning_rate': 8.567650986872061e-07, 'epoch': 0.83}
{'loss': 0.1324, 'grad_norm': 1.243035078048706, 'learning_rate': 8.54812137224792e-07, 'epoch': 0.83}
{'loss': 0.1385, 'grad_norm': 1.2314258813858032, 'learning_rate': 8.528611960765853e-07, 'epoch': 0.83}
{'loss': 0.1314, 'grad_norm': 1.3904331922531128, 'learning_rate': 8.509122761934519e-07, 'epoch': 0.83}
{'loss': 0.1459, 'grad_norm': 1.4695303440093994, 'learning_rate': 8.489653785252711e-07, 'epoch': 0.83}
{'loss': 0.1333, 'grad_norm': 1.2760924100875854, 'learning_rate': 8.470205040209362e-07, 'epoch': 0.83}
{'loss': 0.1186, 'grad_norm': 0.8269270658493042, 'learning_rate': 8.450776536283594e-07, 'epoch': 0.83}
{'loss': 0.1533, 'grad_norm': 3.590662717819214, 'learning_rate': 8.431368282944585e-07, 'epoch': 0.83}
{'loss': 0.1319, 'grad_norm': 1.2611387968063354, 'learning_rate': 8.411980289651689e-07, 'epoch': 0.83}
{'loss': 0.1315, 'grad_norm': 1.4386162757873535, 'learning_rate': 8.392612565854374e-07, 'epoch': 0.83}
{'loss': 0.131, 'grad_norm': 0.8783992528915405, 'learning_rate': 8.373265120992252e-07, 'epoch': 0.83}
{'loss': 0.1426, 'grad_norm': 1.9265044927597046, 'learning_rate': 8.353937964495029e-07, 'epoch': 0.83}
{'loss': 0.1491, 'grad_norm': 1.3159143924713135, 'learning_rate': 8.334631105782515e-07, 'epoch': 0.83}
{'loss': 0.1307, 'grad_norm': 1.0476385354995728, 'learning_rate': 8.315344554264643e-07, 'epoch': 0.83}
{'loss': 0.1486, 'grad_norm': 1.8358160257339478, 'learning_rate': 8.296078319341444e-07, 'epoch': 0.83}
{'loss': 0.1339, 'grad_norm': 1.2561689615249634, 'learning_rate': 8.276832410403051e-07, 'epoch': 0.83}
{'loss': 0.1239, 'grad_norm': 0.9992112517356873, 'learning_rate': 8.25760683682968e-07, 'epoch': 0.83}
{'loss': 0.1261, 'grad_norm': 0.9113965034484863, 'learning_rate': 8.238401607991647e-07, 'epoch': 0.83}
{'loss': 0.1262, 'grad_norm': 0.9904304146766663, 'learning_rate': 8.21921673324933e-07, 'epoch': 0.83}
{'loss': 0.1564, 'grad_norm': 1.9576210975646973, 'learning_rate': 8.200052221953231e-07, 'epoch': 0.83}
{'loss': 0.1321, 'grad_norm': 1.0968736410140991, 'learning_rate': 8.180908083443884e-07, 'epoch': 0.83}
{'loss': 0.1384, 'grad_norm': 1.9838240146636963, 'learning_rate': 8.161784327051919e-07, 'epoch': 0.84}
{'loss': 0.1159, 'grad_norm': 1.0903887748718262, 'learning_rate': 8.142680962098016e-07, 'epoch': 0.84}
{'loss': 0.1329, 'grad_norm': 1.968928337097168, 'learning_rate': 8.123597997892918e-07, 'epoch': 0.84}
{'loss': 0.1368, 'grad_norm': 1.397945523262024, 'learning_rate': 8.104535443737438e-07, 'epoch': 0.84}
{'loss': 0.1307, 'grad_norm': 1.395270586013794, 'learning_rate': 8.085493308922432e-07, 'epoch': 0.84}
{'loss': 0.1422, 'grad_norm': 1.5717601776123047, 'learning_rate': 8.066471602728804e-07, 'epoch': 0.84}
{'loss': 0.1257, 'grad_norm': 0.9777677059173584, 'learning_rate': 8.047470334427504e-07, 'epoch': 0.84}
{'loss': 0.1365, 'grad_norm': 0.9338524341583252, 'learning_rate': 8.028489513279503e-07, 'epoch': 0.84}
{'loss': 0.1308, 'grad_norm': 1.0489853620529175, 'learning_rate': 8.009529148535855e-07, 'epoch': 0.84}
{'loss': 0.1529, 'grad_norm': 3.4596641063690186, 'learning_rate': 7.990589249437591e-07, 'epoch': 0.84}
{'loss': 0.1274, 'grad_norm': 1.4831351041793823, 'learning_rate': 7.971669825215789e-07, 'epoch': 0.84}
{'loss': 0.122, 'grad_norm': 1.107680082321167, 'learning_rate': 7.952770885091548e-07, 'epoch': 0.84}
{'loss': 0.1165, 'grad_norm': 1.1078453063964844, 'learning_rate': 7.933892438275987e-07, 'epoch': 0.84}
{'loss': 0.1516, 'grad_norm': 1.8911863565444946, 'learning_rate': 7.91503449397022e-07, 'epoch': 0.84}
{'loss': 0.7083, 'grad_norm': 11.76408863067627, 'learning_rate': 7.89619706136539e-07, 'epoch': 0.84}
{'loss': 0.1593, 'grad_norm': 1.4967014789581299, 'learning_rate': 7.877380149642628e-07, 'epoch': 0.84}
{'loss': 0.1564, 'grad_norm': 1.5441017150878906, 'learning_rate': 7.858583767973071e-07, 'epoch': 0.84}
{'loss': 0.1285, 'grad_norm': 0.9019020199775696, 'learning_rate': 7.839807925517834e-07, 'epoch': 0.84}
{'loss': 0.1542, 'grad_norm': 2.415600061416626, 'learning_rate': 7.821052631428061e-07, 'epoch': 0.84}
{'loss': 0.1344, 'grad_norm': 1.0668634176254272, 'learning_rate': 7.802317894844835e-07, 'epoch': 0.84}
{'loss': 0.1354, 'grad_norm': 0.9224817156791687, 'learning_rate': 7.783603724899258e-07, 'epoch': 0.84}
{'loss': 0.136, 'grad_norm': 1.4616637229919434, 'learning_rate': 7.76491013071235e-07, 'epoch': 0.84}
{'loss': 0.1376, 'grad_norm': 0.8737101554870605, 'learning_rate': 7.746237121395184e-07, 'epoch': 0.84}
{'loss': 0.1822, 'grad_norm': 3.2941839694976807, 'learning_rate': 7.727584706048735e-07, 'epoch': 0.84}
{'loss': 0.1338, 'grad_norm': 0.9345902800559998, 'learning_rate': 7.708952893763972e-07, 'epoch': 0.84}
{'loss': 0.1279, 'grad_norm': 1.2793203592300415, 'learning_rate': 7.690341693621805e-07, 'epoch': 0.84}
{'loss': 0.1431, 'grad_norm': 1.2893716096878052, 'learning_rate': 7.671751114693104e-07, 'epoch': 0.84}
{'loss': 0.1386, 'grad_norm': 1.5501927137374878, 'learning_rate': 7.653181166038715e-07, 'epoch': 0.84}
{'loss': 0.1378, 'grad_norm': 1.4224193096160889, 'learning_rate': 7.63463185670939e-07, 'epoch': 0.84}
{'loss': 0.1341, 'grad_norm': 1.5209497213363647, 'learning_rate': 7.61610319574585e-07, 'epoch': 0.84}
{'loss': 0.1156, 'grad_norm': 0.8872460126876831, 'learning_rate': 7.597595192178702e-07, 'epoch': 0.84}
{'loss': 0.1401, 'grad_norm': 0.7884671688079834, 'learning_rate': 7.579107855028562e-07, 'epoch': 0.84}
{'loss': 0.1486, 'grad_norm': 1.1185216903686523, 'learning_rate': 7.560641193305912e-07, 'epoch': 0.84}
{'loss': 0.1327, 'grad_norm': 1.1366140842437744, 'learning_rate': 7.542195216011188e-07, 'epoch': 0.84}
{'loss': 0.1276, 'grad_norm': 0.9341039657592773, 'learning_rate': 7.523769932134739e-07, 'epoch': 0.84}
{'loss': 0.1314, 'grad_norm': 1.0508143901824951, 'learning_rate': 7.505365350656813e-07, 'epoch': 0.84}
{'loss': 0.1362, 'grad_norm': 1.5370956659317017, 'learning_rate': 7.486981480547567e-07, 'epoch': 0.84}
{'loss': 0.1485, 'grad_norm': 1.2618250846862793, 'learning_rate': 7.468618330767114e-07, 'epoch': 0.84}
{'loss': 0.1383, 'grad_norm': 1.275644063949585, 'learning_rate': 7.450275910265415e-07, 'epoch': 0.84}
{'loss': 0.1414, 'grad_norm': 1.564300537109375, 'learning_rate': 7.43195422798233e-07, 'epoch': 0.84}
{'loss': 0.1349, 'grad_norm': 0.928697943687439, 'learning_rate': 7.413653292847617e-07, 'epoch': 0.84}
{'loss': 0.1246, 'grad_norm': 1.047309160232544, 'learning_rate': 7.395373113780962e-07, 'epoch': 0.84}
{'loss': 0.1361, 'grad_norm': 2.106130361557007, 'learning_rate': 7.377113699691879e-07, 'epoch': 0.84}
{'loss': 0.1751, 'grad_norm': 3.1379554271698, 'learning_rate': 7.358875059479792e-07, 'epoch': 0.84}
{'loss': 0.137, 'grad_norm': 1.1962485313415527, 'learning_rate': 7.34065720203399e-07, 'epoch': 0.84}
{'loss': 0.1332, 'grad_norm': 0.904795229434967, 'learning_rate': 7.322460136233622e-07, 'epoch': 0.84}
{'loss': 0.1393, 'grad_norm': 1.6276863813400269, 'learning_rate': 7.304283870947748e-07, 'epoch': 0.84}
{'loss': 0.127, 'grad_norm': 0.8845068216323853, 'learning_rate': 7.286128415035249e-07, 'epoch': 0.84}
{'loss': 0.1533, 'grad_norm': 3.3654751777648926, 'learning_rate': 7.267993777344856e-07, 'epoch': 0.84}
{'loss': 0.1346, 'grad_norm': 0.966208279132843, 'learning_rate': 7.249879966715174e-07, 'epoch': 0.84}
{'loss': 0.1338, 'grad_norm': 1.1381767988204956, 'learning_rate': 7.23178699197467e-07, 'epoch': 0.85}
{'loss': 0.1397, 'grad_norm': 1.0435574054718018, 'learning_rate': 7.213714861941628e-07, 'epoch': 0.85}
{'loss': 0.1493, 'grad_norm': 1.0704631805419922, 'learning_rate': 7.195663585424195e-07, 'epoch': 0.85}
{'loss': 0.1269, 'grad_norm': 0.9659022688865662, 'learning_rate': 7.177633171220339e-07, 'epoch': 0.85}
{'loss': 0.1422, 'grad_norm': 1.1370735168457031, 'learning_rate': 7.159623628117856e-07, 'epoch': 0.85}
{'loss': 0.1453, 'grad_norm': 1.6846803426742554, 'learning_rate': 7.141634964894389e-07, 'epoch': 0.85}
{'loss': 0.143, 'grad_norm': 1.808878779411316, 'learning_rate': 7.123667190317396e-07, 'epoch': 0.85}
{'loss': 0.1521, 'grad_norm': 1.4809938669204712, 'learning_rate': 7.105720313144143e-07, 'epoch': 0.85}
{'loss': 0.1341, 'grad_norm': 1.5910876989364624, 'learning_rate': 7.087794342121724e-07, 'epoch': 0.85}
{'loss': 0.1417, 'grad_norm': 1.2327202558517456, 'learning_rate': 7.069889285987025e-07, 'epoch': 0.85}
{'loss': 0.1514, 'grad_norm': 1.278403639793396, 'learning_rate': 7.052005153466779e-07, 'epoch': 0.85}
{'loss': 0.1317, 'grad_norm': 0.9600781202316284, 'learning_rate': 7.034141953277484e-07, 'epoch': 0.85}
{'loss': 0.1771, 'grad_norm': 2.40922212600708, 'learning_rate': 7.01629969412545e-07, 'epoch': 0.85}
{'loss': 0.1264, 'grad_norm': 1.2415339946746826, 'learning_rate': 6.99847838470677e-07, 'epoch': 0.85}
{'loss': 0.1268, 'grad_norm': 1.4802569150924683, 'learning_rate': 6.980678033707333e-07, 'epoch': 0.85}
{'loss': 0.1407, 'grad_norm': 2.238234281539917, 'learning_rate': 6.962898649802824e-07, 'epoch': 0.85}
{'loss': 0.1305, 'grad_norm': 0.9589797854423523, 'learning_rate': 6.945140241658688e-07, 'epoch': 0.85}
{'loss': 0.1297, 'grad_norm': 1.2717525959014893, 'learning_rate': 6.927402817930168e-07, 'epoch': 0.85}
{'loss': 0.1448, 'grad_norm': 1.256476879119873, 'learning_rate': 6.909686387262255e-07, 'epoch': 0.85}
{'loss': 0.1356, 'grad_norm': 1.0735567808151245, 'learning_rate': 6.891990958289724e-07, 'epoch': 0.85}
{'loss': 0.1475, 'grad_norm': 1.4398751258850098, 'learning_rate': 6.874316539637127e-07, 'epoch': 0.85}
{'loss': 0.1279, 'grad_norm': 1.0671212673187256, 'learning_rate': 6.856663139918751e-07, 'epoch': 0.85}
{'loss': 0.1196, 'grad_norm': 1.0832350254058838, 'learning_rate': 6.839030767738653e-07, 'epoch': 0.85}
{'loss': 0.1483, 'grad_norm': 1.264857292175293, 'learning_rate': 6.821419431690629e-07, 'epoch': 0.85}
{'loss': 0.1423, 'grad_norm': 1.1290372610092163, 'learning_rate': 6.803829140358237e-07, 'epoch': 0.85}
{'loss': 0.1374, 'grad_norm': 0.9226903319358826, 'learning_rate': 6.786259902314768e-07, 'epoch': 0.85}
{'loss': 0.1582, 'grad_norm': 2.098353624343872, 'learning_rate': 6.768711726123261e-07, 'epoch': 0.85}
{'loss': 0.1281, 'grad_norm': 1.5071786642074585, 'learning_rate': 6.751184620336471e-07, 'epoch': 0.85}
{'loss': 0.1222, 'grad_norm': 0.8387032747268677, 'learning_rate': 6.733678593496901e-07, 'epoch': 0.85}
{'loss': 0.1736, 'grad_norm': 2.2704076766967773, 'learning_rate': 6.716193654136788e-07, 'epoch': 0.85}
{'loss': 0.1432, 'grad_norm': 1.1070269346237183, 'learning_rate': 6.698729810778065e-07, 'epoch': 0.85}
{'loss': 0.1293, 'grad_norm': 1.074898362159729, 'learning_rate': 6.681287071932408e-07, 'epoch': 0.85}
{'loss': 0.1334, 'grad_norm': 1.7833174467086792, 'learning_rate': 6.663865446101192e-07, 'epoch': 0.85}
{'loss': 0.1502, 'grad_norm': 1.58664071559906, 'learning_rate': 6.646464941775499e-07, 'epoch': 0.85}
{'loss': 0.1321, 'grad_norm': 1.1842817068099976, 'learning_rate': 6.629085567436133e-07, 'epoch': 0.85}
{'loss': 0.1341, 'grad_norm': 1.0548653602600098, 'learning_rate': 6.611727331553585e-07, 'epoch': 0.85}
{'loss': 0.1283, 'grad_norm': 1.9259228706359863, 'learning_rate': 6.594390242588044e-07, 'epoch': 0.85}
{'loss': 0.1265, 'grad_norm': 1.031768560409546, 'learning_rate': 6.577074308989406e-07, 'epoch': 0.85}
{'loss': 0.1289, 'grad_norm': 1.004873514175415, 'learning_rate': 6.559779539197231e-07, 'epoch': 0.85}
{'loss': 0.1457, 'grad_norm': 1.425801157951355, 'learning_rate': 6.542505941640803e-07, 'epoch': 0.85}
{'loss': 0.1359, 'grad_norm': 1.5570958852767944, 'learning_rate': 6.52525352473905e-07, 'epoch': 0.85}
{'loss': 0.1217, 'grad_norm': 0.9008607268333435, 'learning_rate': 6.508022296900601e-07, 'epoch': 0.85}
{'loss': 0.148, 'grad_norm': 1.7731279134750366, 'learning_rate': 6.490812266523716e-07, 'epoch': 0.85}
{'loss': 0.1306, 'grad_norm': 0.9824386835098267, 'learning_rate': 6.47362344199639e-07, 'epoch': 0.85}
{'loss': 0.1617, 'grad_norm': 3.238020420074463, 'learning_rate': 6.456455831696234e-07, 'epoch': 0.85}
{'loss': 0.1483, 'grad_norm': 1.3873964548110962, 'learning_rate': 6.439309443990532e-07, 'epoch': 0.85}
{'loss': 0.1537, 'grad_norm': 1.353231430053711, 'learning_rate': 6.422184287236227e-07, 'epoch': 0.85}
{'loss': 0.2039, 'grad_norm': 4.783458709716797, 'learning_rate': 6.405080369779898e-07, 'epoch': 0.85}
{'loss': 0.1512, 'grad_norm': 1.3225420713424683, 'learning_rate': 6.387997699957815e-07, 'epoch': 0.85}
{'loss': 0.169, 'grad_norm': 2.6305065155029297, 'learning_rate': 6.370936286095842e-07, 'epoch': 0.85}
{'loss': 0.1226, 'grad_norm': 1.1756775379180908, 'learning_rate': 6.353896136509524e-07, 'epoch': 0.86}
{'loss': 0.1158, 'grad_norm': 1.013392448425293, 'learning_rate': 6.336877259504004e-07, 'epoch': 0.86}
{'loss': 0.1329, 'grad_norm': 1.1379003524780273, 'learning_rate': 6.319879663374068e-07, 'epoch': 0.86}
{'loss': 0.1251, 'grad_norm': 1.1062926054000854, 'learning_rate': 6.302903356404161e-07, 'epoch': 0.86}
{'loss': 0.1172, 'grad_norm': 1.0832595825195312, 'learning_rate': 6.28594834686832e-07, 'epoch': 0.86}
{'loss': 0.1442, 'grad_norm': 1.4357479810714722, 'learning_rate': 6.269014643030214e-07, 'epoch': 0.86}
{'loss': 0.1385, 'grad_norm': 1.2325646877288818, 'learning_rate': 6.252102253143122e-07, 'epoch': 0.86}
{'loss': 0.1525, 'grad_norm': 1.6011648178100586, 'learning_rate': 6.235211185449919e-07, 'epoch': 0.86}
{'loss': 0.143, 'grad_norm': 1.5475045442581177, 'learning_rate': 6.218341448183141e-07, 'epoch': 0.86}
{'loss': 0.1376, 'grad_norm': 1.9476996660232544, 'learning_rate': 6.201493049564883e-07, 'epoch': 0.86}
{'loss': 0.1281, 'grad_norm': 0.8781322240829468, 'learning_rate': 6.184665997806832e-07, 'epoch': 0.86}
{'loss': 0.1561, 'grad_norm': 1.3910857439041138, 'learning_rate': 6.167860301110284e-07, 'epoch': 0.86}
{'loss': 0.1478, 'grad_norm': 1.2092069387435913, 'learning_rate': 6.151075967666165e-07, 'epoch': 0.86}
{'loss': 0.1388, 'grad_norm': 1.2170101404190063, 'learning_rate': 6.134313005654929e-07, 'epoch': 0.86}
{'loss': 0.1265, 'grad_norm': 0.914963960647583, 'learning_rate': 6.117571423246655e-07, 'epoch': 0.86}
{'loss': 0.1178, 'grad_norm': 1.2369978427886963, 'learning_rate': 6.100851228600974e-07, 'epoch': 0.86}
{'loss': 0.1321, 'grad_norm': 1.3046159744262695, 'learning_rate': 6.084152429867113e-07, 'epoch': 0.86}
{'loss': 0.1285, 'grad_norm': 0.931103527545929, 'learning_rate': 6.067475035183862e-07, 'epoch': 0.86}
{'loss': 0.1332, 'grad_norm': 1.3888680934906006, 'learning_rate': 6.050819052679585e-07, 'epoch': 0.86}
{'loss': 0.148, 'grad_norm': 1.6883814334869385, 'learning_rate': 6.034184490472195e-07, 'epoch': 0.86}
{'loss': 0.1569, 'grad_norm': 1.3996994495391846, 'learning_rate': 6.017571356669183e-07, 'epoch': 0.86}
{'loss': 0.1309, 'grad_norm': 1.1101263761520386, 'learning_rate': 6.000979659367579e-07, 'epoch': 0.86}
{'loss': 0.1331, 'grad_norm': 1.0219409465789795, 'learning_rate': 5.98440940665399e-07, 'epoch': 0.86}
{'loss': 0.1342, 'grad_norm': 1.6970994472503662, 'learning_rate': 5.967860606604553e-07, 'epoch': 0.86}
{'loss': 0.1343, 'grad_norm': 1.0587761402130127, 'learning_rate': 5.951333267284942e-07, 'epoch': 0.86}
{'loss': 0.1256, 'grad_norm': 1.4684693813323975, 'learning_rate': 5.934827396750392e-07, 'epoch': 0.86}
